FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-24,Southwest Airlines Co.,HOU,FLL,False,False,1600,1612.0,12.0,12.0,1932.0,12.0,120.0,140.0,140.0,957.0,2022,2,4,24,7,WN,WN,19393,WN,513,WN,19393,WN,N7877H,513,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,0.0,0.0,1600-1659,16.0,1628.0,1928.0,4.0,1920.0,12.0,0.0,0.0,1900-1959,4.0,0.0
2022-04-30,Southwest Airlines Co.,SMF,BUR,False,False,1550,1551.0,1.0,1.0,1707.0,7.0,53.0,70.0,76.0,358.0,2022,2,4,30,6,WN,WN,19393,WN,2526,WN,19393,WN,N463WN,2526,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,10800,1080003,32575,"Burbank, CA",CA,6,California,91,0.0,0.0,1500-1559,9.0,1600.0,1653.0,14.0,1700.0,7.0,0.0,0.0,1700-1759,2.0,0.0
2022-04-15,Southwest Airlines Co.,SMF,PHX,False,False,520,520.0,0.0,0.0,710.0,0.0,81.0,115.0,110.0,647.0,2022,2,4,15,5,WN,WN,19393,WN,595,WN,19393,WN,N954WN,595,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,0001-0559,10.0,530.0,651.0,19.0,715.0,-5.0,0.0,-1.0,0700-0759,3.0,0.0
2022-04-20,Southwest Airlines Co.,BWI,BNA,False,False,930,949.0,19.0,19.0,1032.0,2.0,87.0,120.0,103.0,587.0,2022,2,4,20,3,WN,WN,19393,WN,1261,WN,19393,WN,N286WN,1261,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,1.0,1.0,0900-0959,10.0,959.0,1026.0,6.0,1030.0,2.0,0.0,0.0,1000-1059,3.0,0.0
2022-04-02,Southwest Airlines Co.,MCO,STL,True,False,835,1217.0,222.0,222.0,,,,160.0,,882.0,2022,2,4,2,6,WN,WN,19393,WN,3304,WN,19393,WN,N960WN,3304,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,1.0,12.0,0800-0859,,,,,1015.0,,,,1000-1059,4.0,0.0
2022-04-05,Southwest Airlines Co.,LAS,SAN,False,False,635,641.0,6.0,6.0,738.0,0.0,42.0,65.0,57.0,258.0,2022,2,4,5,2,WN,WN,19393,WN,2633,WN,19393,WN,N7888A,2633,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,0600-0659,8.0,649.0,731.0,7.0,740.0,-2.0,0.0,-1.0,0700-0759,2.0,0.0
2022-04-02,Southwest Airlines Co.,PHX,CMH,False,False,1020,1021.0,1.0,1.0,1651.0,0.0,194.0,220.0,210.0,1670.0,2022,2,4,2,6,WN,WN,19393,WN,3060,WN,19393,WN,N460WN,3060,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,0.0,0.0,1000-1059,12.0,1033.0,1647.0,4.0,1700.0,-9.0,0.0,-1.0,1700-1759,7.0,0.0
2022-04-29,Southwest Airlines Co.,LAS,BUR,False,False,945,954.0,9.0,9.0,1101.0,6.0,43.0,70.0,67.0,223.0,2022,2,4,29,5,WN,WN,19393,WN,244,WN,19393,WN,N234WN,244,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10800,1080003,32575,"Burbank, CA",CA,6,California,91,0.0,0.0,0900-0959,22.0,1016.0,1059.0,2.0,1055.0,6.0,0.0,0.0,1000-1059,1.0,0.0
2022-04-06,Southwest Airlines Co.,LGB,LAS,False,False,1545,1547.0,2.0,2.0,1656.0,6.0,41.0,65.0,69.0,231.0,2022,2,4,6,3,WN,WN,19393,WN,686,WN,19393,WN,N446WN,686,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,1500-1559,22.0,1609.0,1650.0,6.0,1650.0,6.0,0.0,0.0,1600-1659,1.0,0.0
2022-04-30,Southwest Airlines Co.,ATL,MKE,False,False,840,852.0,12.0,12.0,944.0,4.0,99.0,120.0,112.0,669.0,2022,2,4,30,6,WN,WN,19393,WN,2275,WN,19393,WN,N8546V,2275,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,0.0,0.0,0800-0859,9.0,901.0,940.0,4.0,940.0,4.0,0.0,0.0,0900-0959,3.0,0.0
2022-04-23,Southwest Airlines Co.,MSY,DAL,False,False,635,631.0,0.0,-4.0,748.0,0.0,65.0,95.0,77.0,436.0,2022,2,4,23,6,WN,WN,19393,WN,3854,WN,19393,WN,N441WN,3854,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,9.0,640.0,745.0,3.0,810.0,-22.0,0.0,-2.0,0800-0859,2.0,0.0
2022-04-29,Southwest Airlines Co.,AUS,ABQ,False,False,1315,1315.0,0.0,0.0,1359.0,0.0,91.0,115.0,104.0,619.0,2022,2,4,29,5,WN,WN,19393,WN,615,WN,19393,WN,N8649A,615,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0.0,0.0,1300-1359,10.0,1325.0,1356.0,3.0,1410.0,-11.0,0.0,-1.0,1400-1459,3.0,0.0
2022-04-19,Southwest Airlines Co.,SRQ,BNA,False,False,1205,1202.0,0.0,-3.0,1300.0,0.0,96.0,125.0,118.0,648.0,2022,2,4,19,2,WN,WN,19393,WN,2115,WN,19393,WN,N8327A,2115,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,1200-1259,17.0,1219.0,1255.0,5.0,1310.0,-10.0,0.0,-1.0,1300-1359,3.0,0.0
2022-04-07,Southwest Airlines Co.,LAX,PHX,False,False,1345,1410.0,25.0,25.0,1515.0,10.0,55.0,80.0,65.0,370.0,2022,2,4,7,4,WN,WN,19393,WN,2379,WN,19393,WN,N8680C,2379,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,1.0,1300-1359,7.0,1417.0,1512.0,3.0,1505.0,10.0,0.0,0.0,1500-1559,2.0,0.0
2022-04-28,Southwest Airlines Co.,BNA,DAL,False,False,1915,1913.0,0.0,-2.0,2052.0,0.0,90.0,120.0,99.0,623.0,2022,2,4,28,4,WN,WN,19393,WN,276,WN,19393,WN,N299WN,276,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,-1.0,1900-1959,7.0,1920.0,2050.0,2.0,2115.0,-23.0,0.0,-2.0,2100-2159,3.0,0.0
2022-04-23,Southwest Airlines Co.,PHL,MCO,False,False,1340,1358.0,18.0,18.0,1638.0,33.0,129.0,145.0,160.0,861.0,2022,2,4,23,6,WN,WN,19393,WN,1562,WN,19393,WN,N908WN,1562,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,1.0,1.0,1300-1359,26.0,1424.0,1633.0,5.0,1605.0,33.0,1.0,2.0,1600-1659,4.0,0.0
2022-04-03,Southwest Airlines Co.,HOU,STL,False,False,1635,1643.0,8.0,8.0,1830.0,0.0,96.0,115.0,107.0,687.0,2022,2,4,3,7,WN,WN,19393,WN,483,WN,19393,WN,N8684F,483,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,0.0,1600-1659,9.0,1652.0,1828.0,2.0,1830.0,0.0,0.0,0.0,1800-1859,3.0,0.0
2022-04-03,Southwest Airlines Co.,PHX,SNA,False,False,1240,1248.0,8.0,8.0,1428.0,33.0,59.0,75.0,100.0,338.0,2022,2,4,3,7,WN,WN,19393,WN,2480,WN,19393,WN,N244WN,2480,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,0.0,0.0,1200-1259,10.0,1258.0,1357.0,31.0,1355.0,33.0,1.0,2.0,1300-1359,2.0,0.0
2022-04-14,Southwest Airlines Co.,SJC,AUS,False,False,1835,1908.0,33.0,33.0,2359.0,14.0,156.0,190.0,171.0,1476.0,2022,2,4,14,4,WN,WN,19393,WN,590,WN,19393,WN,N7885A,590,14831,1483106,32457,"San Jose, CA",CA,6,California,91,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,2.0,1800-1859,10.0,1918.0,2354.0,5.0,2345.0,14.0,0.0,0.0,2300-2359,6.0,0.0
2022-04-24,Southwest Airlines Co.,OAK,PSP,False,False,800,756.0,0.0,-4.0,908.0,0.0,58.0,85.0,72.0,418.0,2022,2,4,24,7,WN,WN,19393,WN,2130,WN,19393,WN,N7831B,2130,13796,1379608,32457,"Oakland, CA",CA,6,California,91,14262,1426204,34262,"Palm Springs, CA",CA,6,California,91,0.0,-1.0,0800-0859,9.0,805.0,903.0,5.0,925.0,-17.0,0.0,-2.0,0900-0959,2.0,0.0
2022-04-04,Southwest Airlines Co.,OAK,LAS,False,False,2050,2135.0,45.0,45.0,2300.0,45.0,63.0,85.0,85.0,407.0,2022,2,4,4,1,WN,WN,19393,WN,2305,WN,19393,WN,N8508W,2305,13796,1379608,32457,"Oakland, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,1.0,3.0,2000-2059,9.0,2144.0,2247.0,13.0,2215.0,45.0,1.0,3.0,2200-2259,2.0,0.0
2022-04-21,Southwest Airlines Co.,SLC,MDW,False,False,605,600.0,0.0,-5.0,943.0,0.0,144.0,185.0,163.0,1259.0,2022,2,4,21,4,WN,WN,19393,WN,341,WN,19393,WN,N8576Z,341,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,0600-0659,15.0,615.0,939.0,4.0,1010.0,-27.0,0.0,-2.0,1000-1059,6.0,0.0
2022-04-20,Southwest Airlines Co.,TUS,SAN,False,False,1420,1422.0,2.0,2.0,1529.0,0.0,56.0,75.0,67.0,368.0,2022,2,4,20,3,WN,WN,19393,WN,2615,WN,19393,WN,N8571Z,2615,15376,1537604,30436,"Tucson, AZ",AZ,4,Arizona,81,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,1400-1459,9.0,1431.0,1527.0,2.0,1535.0,-6.0,0.0,-1.0,1500-1559,2.0,0.0
2022-04-30,Southwest Airlines Co.,BWI,MCO,False,False,1950,1952.0,2.0,2.0,2153.0,0.0,107.0,140.0,121.0,787.0,2022,2,4,30,6,WN,WN,19393,WN,6579,WN,19393,WN,N499WN,6579,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,1900-1959,9.0,2001.0,2148.0,5.0,2210.0,-17.0,0.0,-2.0,2200-2259,4.0,0.0
2022-04-27,Southwest Airlines Co.,ONT,LAS,False,False,1015,1010.0,0.0,-5.0,1135.0,20.0,40.0,60.0,85.0,197.0,2022,2,4,27,3,WN,WN,19393,WN,988,WN,19393,WN,N7715E,988,13891,1389101,32575,"Ontario, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,1000-1059,41.0,1051.0,1131.0,4.0,1115.0,20.0,1.0,1.0,1100-1159,1.0,0.0
2022-04-10,Southwest Airlines Co.,HNL,SAN,False,False,745,751.0,6.0,6.0,1606.0,0.0,299.0,325.0,315.0,2614.0,2022,2,4,10,7,WN,WN,19393,WN,1083,WN,19393,WN,N8302F,1083,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,0700-0759,14.0,805.0,1604.0,2.0,1610.0,-4.0,0.0,-1.0,1600-1659,11.0,0.0
2022-04-01,Southwest Airlines Co.,MDW,LAS,False,False,655,653.0,0.0,-2.0,830.0,0.0,197.0,235.0,217.0,1521.0,2022,2,4,1,5,WN,WN,19393,WN,1548,WN,19393,WN,N906WN,1548,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,0600-0659,16.0,709.0,826.0,4.0,850.0,-20.0,0.0,-2.0,0800-0859,7.0,0.0
2022-04-22,Southwest Airlines Co.,DEN,ABQ,False,False,1120,1123.0,3.0,3.0,1234.0,0.0,57.0,75.0,71.0,349.0,2022,2,4,22,5,WN,WN,19393,WN,2192,WN,19393,WN,N8517F,2192,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0.0,0.0,1100-1159,9.0,1132.0,1229.0,5.0,1235.0,-1.0,0.0,-1.0,1200-1259,2.0,0.0
2022-04-19,Southwest Airlines Co.,BWI,CLE,False,False,830,832.0,2.0,2.0,939.0,0.0,52.0,85.0,67.0,314.0,2022,2,4,19,2,WN,WN,19393,WN,783,WN,19393,WN,N286WN,783,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,0.0,0.0,0800-0859,9.0,841.0,933.0,6.0,955.0,-16.0,0.0,-2.0,0900-0959,2.0,0.0
2022-04-02,Air Wisconsin Airlines Corp,ORD,SBN,False,False,1435,1456.0,21.0,21.0,1640.0,14.0,24.0,51.0,44.0,84.0,2022,2,4,2,6,UA,UA_CODESHARE,19977,UA,3748,ZW,20046,ZW,N430AW,3748,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14696,1469608,34696,"South Bend, IN",IN,18,Indiana,42,1.0,1.0,1400-1459,16.0,1512.0,1636.0,4.0,1626.0,14.0,0.0,0.0,1600-1659,1.0,0.0
2022-04-20,Southwest Airlines Co.,ELP,DAL,False,False,1835,1847.0,12.0,12.0,2123.0,13.0,82.0,95.0,96.0,562.0,2022,2,4,20,3,WN,WN,19393,WN,1973,WN,19393,WN,N226WN,1973,11540,1154005,30615,"El Paso, TX",TX,48,Texas,74,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,0.0,1800-1859,10.0,1857.0,2119.0,4.0,2110.0,13.0,0.0,0.0,2100-2159,3.0,0.0
2022-04-15,Southwest Airlines Co.,MCO,STL,False,False,1040,1039.0,0.0,-1.0,1208.0,0.0,135.0,155.0,149.0,882.0,2022,2,4,15,5,WN,WN,19393,WN,2335,WN,19393,WN,N7747C,2335,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,-1.0,1000-1059,11.0,1050.0,1205.0,3.0,1215.0,-7.0,0.0,-1.0,1200-1259,4.0,0.0
2022-04-23,Southwest Airlines Co.,LAS,ELP,False,False,1000,1019.0,19.0,19.0,1254.0,14.0,74.0,100.0,95.0,583.0,2022,2,4,23,6,WN,WN,19393,WN,3768,WN,19393,WN,N8690A,3768,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11540,1154005,30615,"El Paso, TX",TX,48,Texas,74,1.0,1.0,1000-1059,17.0,1036.0,1250.0,4.0,1240.0,14.0,0.0,0.0,1200-1259,3.0,0.0
2022-04-28,Southwest Airlines Co.,ORD,DEN,False,False,2125,2126.0,1.0,1.0,2310.0,5.0,137.0,160.0,164.0,888.0,2022,2,4,28,4,WN,WN,19393,WN,1965,WN,19393,WN,N246LV,1965,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,2100-2159,21.0,2147.0,2304.0,6.0,2305.0,5.0,0.0,0.0,2300-2359,4.0,0.0
2022-04-07,Southwest Airlines Co.,DTW,STL,False,False,915,911.0,0.0,-4.0,937.0,0.0,70.0,100.0,86.0,440.0,2022,2,4,7,4,WN,WN,19393,WN,965,WN,19393,WN,N7841A,965,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,-1.0,0900-0959,12.0,923.0,933.0,4.0,955.0,-18.0,0.0,-2.0,0900-0959,2.0,0.0
2022-04-05,Southwest Airlines Co.,PHX,LAX,True,False,1135,,,,,,,85.0,,370.0,2022,2,4,5,2,WN,WN,19393,WN,2378,WN,19393,WN,N8312C,2378,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,,,1100-1159,,,,,1300.0,,,,1300-1359,2.0,0.0
2022-04-29,Southwest Airlines Co.,ONT,SJC,False,False,1045,1054.0,9.0,9.0,1159.0,4.0,53.0,70.0,65.0,333.0,2022,2,4,29,5,WN,WN,19393,WN,2807,WN,19393,WN,N425LV,2807,13891,1389101,32575,"Ontario, CA",CA,6,California,91,14831,1483106,32457,"San Jose, CA",CA,6,California,91,0.0,0.0,1000-1059,8.0,1102.0,1155.0,4.0,1155.0,4.0,0.0,0.0,1100-1159,2.0,0.0
2022-04-14,Southwest Airlines Co.,SJC,SAN,False,False,1400,1420.0,20.0,20.0,1533.0,13.0,59.0,80.0,73.0,417.0,2022,2,4,14,4,WN,WN,19393,WN,2316,WN,19393,WN,N411WN,2316,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,1.0,1.0,1400-1459,12.0,1432.0,1531.0,2.0,1520.0,13.0,0.0,0.0,1500-1559,2.0,0.0
2022-04-02,Southwest Airlines Co.,SRQ,DCA,False,False,1245,1759.0,314.0,314.0,2011.0,296.0,108.0,150.0,132.0,851.0,2022,2,4,2,6,WN,WN,19393,WN,3361,WN,19393,WN,N223WN,3361,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,1.0,12.0,1200-1259,11.0,1810.0,1958.0,13.0,1515.0,296.0,1.0,12.0,1500-1559,4.0,0.0
2022-04-13,Southwest Airlines Co.,DAL,DEN,False,False,1615,1623.0,8.0,8.0,1734.0,4.0,97.0,135.0,131.0,651.0,2022,2,4,13,3,WN,WN,19393,WN,943,WN,19393,WN,N203WN,943,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1600-1659,27.0,1650.0,1727.0,7.0,1730.0,4.0,0.0,0.0,1700-1759,3.0,0.0
2022-04-07,Southwest Airlines Co.,LAS,OAK,False,False,810,809.0,0.0,-1.0,931.0,0.0,63.0,90.0,82.0,407.0,2022,2,4,7,4,WN,WN,19393,WN,329,WN,19393,WN,N8614M,329,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,0800-0859,14.0,823.0,926.0,5.0,940.0,-9.0,0.0,-1.0,0900-0959,2.0,0.0
2022-04-27,Southwest Airlines Co.,STL,HOU,False,False,530,529.0,0.0,-1.0,740.0,0.0,116.0,135.0,131.0,687.0,2022,2,4,27,3,WN,WN,19393,WN,362,WN,19393,WN,N8683D,362,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0001-0559,13.0,542.0,738.0,2.0,745.0,-5.0,0.0,-1.0,0700-0759,3.0,0.0
2022-04-21,Southwest Airlines Co.,DAL,SAT,False,False,940,939.0,0.0,-1.0,1045.0,0.0,48.0,75.0,66.0,247.0,2022,2,4,21,4,WN,WN,19393,WN,725,WN,19393,WN,N7855A,725,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,0.0,-1.0,0900-0959,15.0,954.0,1042.0,3.0,1055.0,-10.0,0.0,-1.0,1000-1059,1.0,0.0
2022-04-13,Southwest Airlines Co.,DEN,HOU,False,False,745,745.0,0.0,0.0,1110.0,0.0,123.0,150.0,145.0,883.0,2022,2,4,13,3,WN,WN,19393,WN,474,WN,19393,WN,N201LV,474,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,0700-0759,17.0,802.0,1105.0,5.0,1115.0,-5.0,0.0,-1.0,1100-1159,4.0,0.0
2022-04-13,Southwest Airlines Co.,TUL,DAL,True,False,650,,,,,,,65.0,,238.0,2022,2,4,13,3,WN,WN,19393,WN,2344,WN,19393,WN,N720WN,2344,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,,,0600-0659,,,,,755.0,,,,0700-0759,1.0,0.0
2022-04-11,Southwest Airlines Co.,MDW,RDU,False,False,1110,1107.0,0.0,-3.0,1345.0,0.0,85.0,105.0,98.0,632.0,2022,2,4,11,1,WN,WN,19393,WN,1983,WN,19393,WN,N7860A,1983,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,0.0,-1.0,1100-1159,11.0,1118.0,1343.0,2.0,1355.0,-10.0,0.0,-1.0,1300-1359,3.0,0.0
2022-04-30,Southwest Airlines Co.,LAS,MKE,False,False,1715,1727.0,12.0,12.0,2239.0,0.0,179.0,210.0,192.0,1524.0,2022,2,4,30,6,WN,WN,19393,WN,6145,WN,19393,WN,N749SW,6145,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,0.0,0.0,1700-1759,9.0,1736.0,2235.0,4.0,2245.0,-6.0,0.0,-1.0,2200-2259,7.0,0.0
2022-04-03,"GoJet Airlines, LLC d/b/a United Express",CVG,IAD,False,False,600,557.0,0.0,-3.0,715.0,0.0,55.0,95.0,78.0,388.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4176,G7,20500,G7,N546GJ,4176,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,0600-0659,18.0,615.0,710.0,5.0,735.0,-20.0,0.0,-2.0,0700-0759,2.0,0.0
2022-04-23,Southwest Airlines Co.,ITO,HNL,False,False,1340,1340.0,0.0,0.0,1435.0,0.0,39.0,60.0,55.0,216.0,2022,2,4,23,6,WN,WN,19393,WN,1900,WN,19393,WN,N8745K,1900,12402,1240203,32402,"Hilo, HI",HI,15,Hawaii,2,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,0.0,0.0,1300-1359,12.0,1352.0,1431.0,4.0,1440.0,-5.0,0.0,-1.0,1400-1459,1.0,0.0
2022-04-25,Southwest Airlines Co.,HOU,BWI,True,False,2010,,,,,,,175.0,,1246.0,2022,2,4,25,1,WN,WN,19393,WN,402,WN,19393,WN,N8513F,402,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,,,2000-2059,,,,,5.0,,,,0001-0559,5.0,0.0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAD,ALB,False,False,2205,2158.0,0.0,-7.0,2323.0,0.0,61.0,92.0,85.0,325.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4940,C5,20445,C5,N14168,4940,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10257,1025702,30257,"Albany, NY",NY,36,New York,22,0.0,-1.0,2200-2259,20.0,2218.0,2319.0,4.0,2337.0,-14.0,0.0,-1.0,2300-2359,2.0,0.0
2022-04-21,Southwest Airlines Co.,OMA,DEN,False,False,1125,1125.0,0.0,0.0,1155.0,0.0,73.0,100.0,90.0,472.0,2022,2,4,21,4,WN,WN,19393,WN,2513,WN,19393,WN,N8512U,2513,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1100-1159,9.0,1134.0,1147.0,8.0,1205.0,-10.0,0.0,-1.0,1200-1259,2.0,0.0
2022-04-02,Southwest Airlines Co.,DAL,STL,False,False,1440,1510.0,30.0,30.0,1640.0,20.0,78.0,100.0,90.0,546.0,2022,2,4,2,6,WN,WN,19393,WN,36,WN,19393,WN,N8539V,36,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,1.0,2.0,1400-1459,9.0,1519.0,1637.0,3.0,1620.0,20.0,1.0,1.0,1600-1659,3.0,0.0
2022-04-01,Southwest Airlines Co.,MCO,BWI,True,False,1800,,,,,,,135.0,,787.0,2022,2,4,1,5,WN,WN,19393,WN,161,WN,19393,WN,N280WN,161,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,,,1800-1859,,,,,2015.0,,,,2000-2059,4.0,0.0
2022-04-07,Southwest Airlines Co.,BLI,OAK,False,False,600,556.0,0.0,-4.0,754.0,0.0,106.0,135.0,118.0,764.0,2022,2,4,7,4,WN,WN,19393,WN,818,WN,19393,WN,N203WN,818,10666,1066602,30666,"Bellingham, WA",WA,53,Washington,93,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,0600-0659,7.0,603.0,749.0,5.0,815.0,-21.0,0.0,-2.0,0800-0859,4.0,0.0
2022-04-27,Southwest Airlines Co.,MDW,IAD,False,False,945,934.0,0.0,-11.0,1201.0,0.0,72.0,100.0,87.0,577.0,2022,2,4,27,3,WN,WN,19393,WN,1598,WN,19393,WN,N446WN,1598,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,0900-0959,11.0,945.0,1157.0,4.0,1225.0,-24.0,0.0,-2.0,1200-1259,3.0,0.0
2022-04-29,Southwest Airlines Co.,LAS,BZN,False,False,905,902.0,0.0,-3.0,1156.0,0.0,97.0,125.0,114.0,701.0,2022,2,4,29,5,WN,WN,19393,WN,398,WN,19393,WN,N920WN,398,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,0.0,-1.0,0900-0959,15.0,917.0,1154.0,2.0,1210.0,-14.0,0.0,-1.0,1200-1259,3.0,0.0
